County 1,distance,County 2
18087,35.06985277,26027
18087,35.1830014,18183
18087,35.56825463,18085
18087,42.24217489,18003
18087,43.21902023,26059
18087,43.82899736,39171
18087,44.5422626,18141
18087,48.82479772,18099
18087,53.46028895,39039
18087,56.45073186,18069
18087,56.9753853,39125
18087,58.42084685,18169
18087,59.7165988,18049
18087,63.65496252,18179
18087,66.99459776,18001
18087,67.9306342,18149
18087,68.12979774,18103
18087,68.42947868,18091
18087,68.63421888,26021
18087,69.73380604,39161
18087,77.5666915,18131
18087,78.11446866,18017
18087,78.75364219,18053
18087,81.00158955,18009
18087,85.515741,18127
18087,86.2918085,18075
18087,86.96016822,39107
18087,87.72517192,18067
18087,94.08827538,18015
18087,96.86553499,18181
18087,97.73687311,18159
18087,97.79848066,18035
18087,97.84761943,18073
18087,101.3994726,18089
18087,103.1656457,18095
18087,104.4662464,18135
18087,107.3989413,18023
18087,112.5197591,39037
18087,112.806216,18111
18087,114.3369634,18057
18087,115.5455352,18157
18087,115.6718287,17031
18087,118.35912,18065
18087,121.542519,18007
18087,122.7285175,18011
18087,124.888499,18177
18087,127.0428387,18059
18087,130.9006066,17091
18087,132.6496374,17197
18087,133.7423345,18097
18087,134.6412304,18107
18087,135.1869264,18171
18087,137.804231,39135
18087,138.957764,18041
18087,139.5495859,17075
18087,139.5952231,18139
18087,141.3157152,18045
18087,141.3608578,18063
18087,141.976282,18161
18087,147.6160594,18145
18087,152.3973986,18081
18087,155.4146794,18047
18087,155.726891,18133
18087,156.6544704,17183
18087,158.559994,18109
18087,158.7507004,39017
18087,158.9330126,18121
18087,161.4819813,18031
18087,163.15856,18165
18087,170.1720163,18005
18087,173.7507259,18029
18087,174.5883835,18013
18087,175.222813,39061
18087,175.8681659,18137
18087,176.9664834,18119
18087,178.9069429,18021
18087,180.9198934,18105
18087,182.1934923,17045
18087,183.1457837,18079
18087,184.4413173,18167
18087,187.9307537,21015
18087,188.2662989,18115
18087,191.4343565,18071
18087,195.7303678,18155
18087,197.5297835,18077
18087,197.557334,18055
18087,201.3584931,21077
18087,201.5704403,18093
18087,202.2836944,17023
18087,205.146001,18153
18087,205.4462407,18143
18087,206.1146771,21041
18087,208.9909655,21223
18087,213.2045457,18175
18087,215.5305584,18101
18087,219.2842827,18019
18087,219.7882818,17033
18087,221.1012997,18117
18087,221.4291566,18027
18087,224.0352565,21185
18087,229.6237424,18083
18087,231.1334835,18043
18087,235.7595522,17101
18087,237.8151182,18025
18087,238.4937174,18037
18087,238.8892349,21111
18087,241.4691793,18061
18087,243.6844169,18125
18087,254.1363964,18123
18087,255.0621024,17185
18087,256.4698019,18051
18087,257.2208694,21163
18087,263.7302667,18173
18087,264.6851517,18147
18087,272.3023522,21027
18087,272.3340121,21091
18087,274.1750428,21093
18087,275.2470966,18163
18087,281.343965,18129
18087,284.2571049,21059
18087,285.6884679,17193
18087,289.4029137,21101
18087,306.2502809,17059
18087,306.2910833,21225
18089,15.89788092,18127
18089,31.32401483,17197
18089,32.34332626,17031
18089,33.00445523,18091
18089,34.09658376,18073
18089,34.15999451,17091
18089,35.25625318,18111
18089,39.45896272,26021
18089,39.87852522,18149
18089,46.0903288,18131
18089,55.40397621,17075
18089,56.46763987,18181
18089,57.05996388,18141
18089,58.18218476,18099
18089,59.77440924,18007
18089,64.56889081,18049
18089,72.65407142,18017
18089,74.41068822,18015
18089,77.28157951,26027
18089,77.35557164,18171
18089,78.61489794,18039
18089,78.91640886,18157
18089,80.0173301,18085
18089,84.422661,18103
18089,90.71014839,17183
18089,92.91836266,18169
18089,93.20658385,18023
18089,93.62695878,18045
18089,94.80247504,18067
18089,99.91618109,18183
18089,100.2277267,26149
18089,101.3994726,18087
18089,101.4611427,18113
18089,102.0977435,18107
18089,105.7610892,18159
18089,108.2514488,18069
18089,109.0353117,18011
18089,111.3850689,18053
18089,111.9008708,18165
18089,117.6878655,18121
18089,121.1470071,18057
18089,122.3803048,18003
18089,122.988071,26023
18089,123.0712558,18033
18089,123.1946538,18151
18089,123.5071069,18179
18089,124.9085375,18095
18089,125.432826,17045
18089,126.1196256,18063
18089,127.3255779,18009
18089,127.789758,18133
18089,133.566389,18097
18089,134.3823166,18035
18089,136.4894508,18001
18089,141.1668258,18167
18089,141.5535798,18059
18089,142.9721197,18075
18089,143.5773001,26059
18089,144.2376754,18021
18089,144.4715311,39171
18089,145.8409401,18109
18089,147.2418212,39125
18089,148.6022074,18065
18089,149.4722533,17023
18089,150.0342989,39039
18089,151.1698054,39161
18089,151.5311759,18119
18089,152.2041292,18081
18089,153.3324879,18135
18089,156.9495411,39107
18089,158.1938522,18145
18089,162.3789606,18139
18089,164.664866,18153
18089,165.8792316,18105
18089,166.5921613,18177
18089,168.4658386,18013
18089,168.5837134,18055
18089,170.9870826,18041
18089,171.2121279,39037
18089,171.74803,17033
18089,174.8253655,18005
18089,179.2471722,18031
18089,181.2511445,18161
18089,186.6695995,39135
18089,187.1447292,18047
18089,187.8078399,18093
18089,190.3455124,18071
18089,191.1607193,17101
18089,192.3417734,18083
18089,192.4514402,18027
18089,193.5543102,18101
18089,194.2836576,18079
18089,198.1561929,18137
18089,203.756417,39017
18089,204.2156722,18029
18089,207.441628,18117
18089,209.4618142,18175
18089,210.5483335,17185
18089,211.1595234,18143
18089,212.0014254,18077
18089,212.5491234,18125
18089,215.7508579,18037
18089,216.2460503,18115
18089,216.6151852,39061
18089,218.2511759,18051
18089,220.8107507,18155
18089,221.8309924,21015
18089,224.242301,21223
18089,224.9461878,18019
18089,225.4069463,18025
18089,227.331835,21041
18089,229.6127177,21077
18089,231.3156504,18043
18089,233.2169087,18173
18089,235.3244256,21185
18089,236.8183487,18061
18089,237.6201681,18123
18089,237.7351721,17193
18089,238.7868681,18163
18089,239.4434708,18129
18089,240.0105039,18147
18089,244.4051815,21111
18089,250.0498597,21163
18089,252.6285513,21091
18089,254.4609944,21101
18089,258.8996158,21059
18089,259.8888496,17059
18089,260.1060105,21027
18089,265.3223304,21225
18089,271.5172878,21093
18091,16.83372349,26021
18091,17.10659668,18127
18091,19.04190425,18149
18091,24.0685856,18141
18091,29.09772635,18099
18091,33.00445523,18089
18091,34.91030355,18131
18091,41.53213379,18073
18091,42.50867112,18049
18091,45.66345733,18039
18091,46.04810786,26027
18091,50.3836329,18085
18091,52.21848268,17031
18091,52.99900838,18111
18091,55.49046653,18181
18091,58.5624542,18017
18091,64.22017207,17197
18091,64.4519482,17091
18091,64.83257208,18103
18091,67.26181818,18015
18091,67.79776186,26149
18091,68.42947868,18087
18091,69.36648524,18169
18091,69.44822157,18113
18091,70.49046663,18183
18091,71.47453101,18007
18091,79.15511095,17075
18091,80.50826325,18157
18091,80.62362848,18067
18091,82.62404351,18069
18091,87.01246914,18023
18091,88.97873013,18171
18091,90.21661946,26023
18091,90.2587817,18151
18091,90.88517598,18033
18091,91.22770382,18053
18091,92.35503486,18003
18091,92.83070928,18159
18091,97.53427997,18179
18091,101.9184515,18045
18091,104.5095885,18011
18091,104.529082,18107
18091,104.9701131,18009
18091,107.1995278,17183
18091,109.2437215,18001
18091,109.4616326,18095
18091,110.2869901,18057
18091,110.6082252,26059
18091,111.7004803,39171
18091,115.2501692,18035
18091,116.3161671,39125
18091,118.0248079,39039
18091,119.0416638,18075
18091,122.0289758,39161
18091,122.989774,18165
18091,123.6163609,18063
18091,124.8932392,18121
18091,126.1245208,18097
18091,129.6933645,18059
18091,130.2595458,18133
18091,130.4790278,39107
18091,131.9701872,18135
18091,132.2657118,18065
18091,139.4869193,17045
18091,143.6230874,18109
18091,145.9007879,18081
18091,147.8291769,18177
18091,148.0213669,39037
18091,148.57516,18145
18091,149.0582897,18139
18091,150.1719673,18021
18091,150.3453461,18167
18091,154.2730072,18119
18091,155.2346471,18041
18091,162.7463992,17023
18091,163.7662141,18161
18091,164.9709524,18013
18091,165.4239106,18105
18091,166.6397455,39135
18091,167.9169421,18005
18091,168.2369385,18031
18091,172.1014177,18047
18091,173.3059995,18055
18091,173.5913597,18153
18091,183.7776849,17033
18091,185.3175909,39017
18091,185.9278464,18071
18091,185.93821,18079
18091,186.3758873,18137
18091,187.6775286,18093
18091,190.0931817,18029
18091,196.5030877,18101
18091,197.8929081,18027
18091,199.5524145,39061
18091,200.8253722,18083
18091,202.3448079,17101
18091,203.1015802,18077
18091,203.2091873,18115
18091,205.08747,18143
18091,206.5036105,18175
18091,207.1255377,21015
18091,207.8319884,18117
18091,208.7849447,18155
18091,215.4028718,21223
18091,216.6703148,21041
18091,216.8102002,21077
18091,219.236988,18019
18091,219.2463769,18125
18091,219.5230656,18037
18091,222.0917155,17185
18091,225.7894923,18025
18091,227.565116,18043
18091,227.6271942,18051
18091,228.0126675,21185
18091,234.8030168,18061
18091,239.1630417,21111
18091,239.6683008,18123
18091,240.0926576,18173
18091,244.94354,18147
18091,247.8815203,18163
18091,249.1389293,21163
18091,250.508584,18129
18091,250.9779017,17193
18091,256.0464955,21091
18091,261.071163,21027
18091,263.2505864,21101
18091,264.3804606,21059
18091,269.4545917,21093
18091,272.8385077,17059
18091,276.402891,21225
18093,19.30025288,18101
18093,20.20535816,18117
18093,22.25634641,18105
18093,24.46585234,18071
18093,26.44954584,18175
18093,27.78358867,18013
18093,31.32465598,18055
18093,33.25503773,18027
18093,37.98762057,18119
18093,38.11221889,18025
18093,38.3685411,18037
18093,40.52119788,18005
18093,41.1689499,18143
18093,44.46793418,18109
18093,47.46266566,18079
18093,47.63708397,18043
18093,48.85912922,18019
18093,49.69157875,18061
18093,49.99122625,18081
18093,50.48252785,18125
18093,50.98305256,18021
18093,51.30410211,18083
18093,52.74962637,18153
18093,52.93363213,18123
18093,56.54111918,18077
18093,60.19631905,18145
18093,60.31072926,18133
18093,62.01539992,18031
18093,62.24313068,21163
18093,62.94107659,21223
18093,63.22721124,18167
18093,63.44583009,21185
18093,63.50621462,21111
18093,63.95151004,18147
18093,64.19436889,18063
18093,66.54533064,18173
18093,67.43744382,17101
18093,67.82880573,18097
18093,68.33797523,18137
18093,69.16682578,17033
18093,69.18435441,18051
18093,70.80191598,21091
18093,73.4173108,21027
18093,74.42942645,21041
18093,74.87041331,18121
18093,76.88006075,18139
18093,77.76718284,17023
18093,77.8405135,17185
18093,77.9145447,18059
18093,78.48551384,18155
18093,82.1089546,18163
18093,82.22715541,18115
18093,83.17817025,21059
18093,83.68333726,18011
18093,84.00844148,21093
18093,84.12135329,18029
18093,85.7125833,18107
18093,85.73607701,18047
18093,87.2440247,18057
18093,87.29412192,18165
18093,87.71100896,21077
18093,88.88522689,17045
18093,88.96133687,18041
18093,93.23984641,21101
18093,93.45615599,18129
18093,94.88974282,21015
18093,95.1854314,18065
18093,97.08849857,18045
18093,99.61446534,18161
18093,100.3163844,18095
18093,101.3012116,18023
18093,104.1632845,18159
18093,105.2101701,17193
18093,106.1122606,18177
18093,107.212834,39061
18093,109.2164362,18157
18093,111.0489594,39017
18093,112.0506237,18035
18093,113.9098607,21225
18093,114.1120146,17183
18093,114.7207055,18171
18093,115.2961939,18067
18093,116.4348869,39135
18093,119.9090059,17059
18093,120.6492701,18015
18093,120.9314418,18135
18093,123.9757782,18053
18093,128.6927052,18009
18093,129.8606046,18007
18093,132.430805,18017
18093,133.5501271,18181
18093,133.7439873,39037
18093,135.5895285,18075
18093,135.6205689,18103
18093,143.2477982,18169
18093,147.3312379,18069
18093,147.4156005,18179
18093,150.0035707,17075
18093,152.767607,18131
18093,153.1576326,39107
18093,153.1907278,18049
18093,154.1443723,18073
18093,154.4542828,18111
18093,155.3228621,18001
18093,167.0402121,18183
18093,169.0341332,18149
18093,169.4022147,18085
18093,171.9684619,39161
18093,172.0988201,18099
18093,172.7098258,18003
18093,174.7269685,17091
18093,185.7532243,18113
18093,187.0391424,18127
18093,187.1697252,39125
18093,187.6775286,18091
18093,187.8078399,18089
18093,192.2218281,18141
18093,193.5748738,18039
18093,193.6342617,18033
18093,196.676844,17197
18093,201.4801608,39039
18093,201.5704403,18087
18093,204.4584937,26021
18093,208.9428936,18151
18093,213.3932692,39171
18093,214.1078384,26027
18093,218.220615,26149
18093,219.6602297,17031
18093,225.4831834,26023
18093,230.4535656,26059
18095,17.58992775,18035
18095,17.68658821,18057
18095,20.22130234,18159
18095,23.72756849,18065
18095,23.89010761,18059
18095,24.41214878,18053
18095,29.82579941,18009
18095,30.10609915,18067
18095,34.35230566,18097
18095,37.88161757,18135
18095,39.95312676,18139
18095,40.24774839,18011
18095,40.98192573,18023
18095,42.19713152,18075
18095,43.27841293,18177
18095,44.51654875,18145
18095,45.20150883,18103
18095,46.20574735,18041
18095,46.9672947,18169
18095,47.38002843,18069
18095,47.57637084,18179
18095,49.94542624,18063
18095,50.34152329,18081
18095,52.48424853,18017
18095,52.95867177,18015
18095,56.51846558,18161
18095,57.55214838,18001
18095,58.2475793,39037
18095,60.60120161,18031
18095,60.91487643,18109
18095,62.45476995,18107
18095,62.79113267,18047
18095,62.82464783,39107
18095,63.64583337,18157
18095,64.26690697,39135
18095,67.00768924,18005
18095,67.39414982,18049
18095,68.02562374,18183
18095,69.1952871,18133
18095,72.35709915,18181
18095,72.47684232,18003
18095,72.67014198,18013
18095,74.84434474,18085
18095,76.37725266,39161
18095,77.64434263,18137
18095,79.23607756,18131
18095,79.31023187,39017
18095,79.93715823,18045
18095,80.63819508,18029
18095,80.99300534,18079
18095,81.48892606,18105
18095,82.63896845,18121
18095,83.41202878,18119
18095,85.02343493,18099
18095,86.77758362,18113
18095,88.123656,18171
18095,88.32196361,18071
18095,89.11429036,39125
18095,89.22500979,18007
18095,91.11982771,18149
18095,91.21778833,18021
18095,91.70719691,39061
18095,93.32047951,18033
18095,93.82334431,18115
18095,93.95842151,18073
18095,94.55270233,18165
18095,96.70792129,18077
18095,97.79626533,21015
18095,99.38898664,18039
18095,99.70305949,18155
18095,100.3163844,18093
18095,102.1397253,18167
18095,102.7380444,18143
18095,102.7600444,39039
18095,103.0779941,18055
18095,103.1656457,18087
18095,103.9177678,18111
18095,104.5499953,18141
18095,105.8182099,17183
18095,107.4394724,21077
18095,108.3117141,21041
18095,108.739946,21223
18095,108.7705794,18151
18095,109.4616326,18091
18095,110.0812547,18175
18095,112.4367467,17045
18095,113.4731355,39171
18095,116.2130743,18101
18095,116.5775626,18127
18095,116.7682936,18019
18095,116.8629749,18153
18095,118.0595479,17075
18095,119.1142257,18117
18095,121.0351626,26149
18095,121.7742831,26027
18095,122.8582896,21185
18095,124.1007948,17023
18095,124.3178748,26021
18095,124.6636987,18027
18095,124.9085375,18089
18095,125.8091815,26023
18095,128.1027149,18043
18095,130.1464642,26059
18095,130.7237743,17091
18095,134.8643301,17033
18095,135.2516313,18025
18095,136.4919449,18083
18095,136.6188427,21111
18095,138.3036004,18061
18095,138.3257183,18037
18095,146.4513487,18125
18095,146.5390715,17101
18095,147.5355331,17197
18095,151.974124,18123
18095,154.0691273,21163
18095,155.8823833,17031
18095,161.8665444,18051
18095,164.1102585,17185
18095,164.2254735,18147
18095,165.2864721,18173
18095,169.3544038,21027
18095,170.4654801,21091
18095,171.1753684,21093
18095,178.8082798,18163
18095,183.4923095,21059
18095,187.2769789,18129
18095,191.7490444,21101
18095,194.8195844,17193
18095,210.6843836,21225
18095,213.4203432,17059
18097,19.42499872,18057
18097,19.45622887,18059
18097,19.91053101,18063
18097,19.94985787,18081
18097,25.57290535,18145
18097,25.58274318,18011
18097,26.56372397,18109
18097,34.35230566,18095
18097,36.67209927,18159
18097,37.26864547,18139
18097,38.98437868,18133
18097,40.40340107,18023
18097,40.45596365,18065
18097,41.1645382,18013
18097,41.84312257,18005
18097,43.87770523,18107
18097,47.26823468,18031
18097,47.70200939,18105
18097,48.41762243,18067
18097,49.37555117,18119
18097,49.62908978,18035
18097,51.49540675,18041
18097,56.35004906,18121
18097,56.64184299,18053
18097,57.97327086,18157
18097,58.69876644,18021
18097,59.86833424,18015
18097,60.16879149,18177
18097,60.3875905,18071
18097,60.74334792,18079
18097,62.47407715,18047
18097,62.72714317,18045
18097,64.11896802,18009
18097,65.29580033,18161
18097,65.41711771,18135
18097,66.38025377,18137
18097,67.82880573,18093
18097,68.06703981,18017
18097,68.56582465,18103
18097,68.76326886,18055
18097,70.55460225,18165
18097,71.11795533,18167
18097,74.90113178,18075
18097,75.45495428,18169
18097,75.81081007,18029
18097,76.47494963,18171
18097,77.12329477,18181
18097,78.43521639,18077
18097,78.96703868,18143
18097,79.22299553,39135
18097,79.97794376,18069
18097,81.71032673,18175
18097,81.83316107,18179
18097,82.54825695,18101
18097,83.446214,18153
18097,83.80241985,39037
18097,84.42407286,18007
18097,85.46500299,18115
18097,85.91914447,17045
18097,86.88423501,39017
18097,87.44575319,18117
18097,87.83278135,18049
18097,88.7145165,18155
18097,88.72509204,17183
18097,90.41759638,18027
18097,90.68413784,21223
18097,91.78844204,18001
18097,92.00192489,18131
18097,93.11271893,18019
18097,93.51229893,21015
18097,93.54068375,17023
18097,94.03031528,39061
18097,94.14743231,21041
18097,94.90461975,39107
18097,98.15762979,21077
18097,99.27384144,18183
18097,99.76385486,18073
18097,101.9374256,18043
18097,101.9483786,17033
18097,101.9893613,18085
18097,102.1807094,18083
18097,102.267046,21185
18097,104.484452,18025
18097,105.1231866,18037
18097,105.2790508,18111
18097,106.3307338,18003
18097,106.7731106,18099
18097,107.0834921,18149
18097,110.2654514,39161
18097,110.3234658,18061
18097,111.6478717,17075
18097,112.3255903,18125
18097,112.6124522,17101
18097,113.0511334,21111
18097,117.9553314,18113
18097,120.4868689,18123
18097,123.446824,39125
18097,125.4877526,21163
18097,126.1245208,18091
18097,126.3965459,18039
18097,126.6891905,18033
18097,127.0180374,18141
18097,127.5241221,18051
18097,129.00398,18127
18097,129.8953275,17185
18097,130.4206208,17091
18097,131.235106,18147
18097,131.4734133,18173
18097,133.566389,18089
18097,133.7423345,18087
18097,137.1077155,39039
18097,138.6002338,21091
18097,139.4434537,21027
18097,141.5832224,18151
18097,142.426344,26021
18097,144.5070945,21093
18097,144.626645,18163
18097,147.5372924,39171
18097,147.5663782,26027
18097,150.2661052,17197
18097,150.5133169,26149
18097,150.7127237,21059
18097,152.9326162,18129
18097,157.7803483,26023
18097,157.7943491,21101
18097,160.5486156,17193
18097,163.6394249,26059
18097,165.8475322,17031
18097,176.4495006,21225
18097,179.0682418,17059
18099,18.97553134,18049
18099,19.858374,18149
18099,20.24753644,18141
18099,21.87781556,18085
18099,28.33159597,18039
18099,29.09772635,18091
18099,29.30015051,18131
18099,39.72085916,18017
18099,39.90541739,18103
18099,40.5146284,26021
18099,41.41015861,18169
18099,41.93787918,18183
18099,43.15830846,26027
18099,43.48773297,18127
18099,44.44954824,18113
18099,48.82479772,18087
18099,49.03228205,18073
18099,50.35385815,18181
18099,53.41411552,18015
18099,53.68235333,18069
18099,55.92379697,26149
18099,58.18218476,18089
18099,58.69983261,18067
18099,64.06037124,18111
18099,64.26137449,18003
18099,64.452639,18053
18099,66.00853376,18033
18099,68.48316809,18179
18099,69.15083641,18151
18099,70.99172263,18159
18099,71.24947399,18023
18099,72.43244018,18157
18099,73.70837112,18007
18099,74.42808519,26023
18099,76.84533845,18009
18099,80.17116676,18001
18099,81.2587586,17031
18099,83.71268881,17091
18099,85.02343493,18095
18099,88.46723998,18035
18099,88.65379307,18011
18099,88.65946011,18171
18099,88.81392138,39171
18099,89.02154915,17197
18099,89.05943676,18057
18099,89.07710182,39125
18099,90.2934684,18075
18099,90.73520671,17075
18099,91.94325083,26059
18099,92.49570335,39039
18099,93.46163765,39161
18099,94.58791323,18107
18099,97.33571046,18045
18099,101.3815558,39107
18099,103.9611888,18135
18099,106.700302,18065
18099,106.7731106,18097
18099,107.0208583,18059
18099,108.2700901,18063
18099,109.5693243,17183
18099,117.699367,18121
18099,118.695529,18133
18099,119.341886,39037
18099,119.3607681,18165
18099,120.7802342,18177
18099,124.9757371,18139
18099,126.7055601,18081
18099,126.930173,18145
18099,127.6401783,18109
18099,129.6312065,18041
18099,137.1681637,18161
18099,137.7030937,17045
18099,138.9010769,39135
18099,140.672256,18021
18099,141.9256521,18119
18099,143.6706147,18167
18099,145.2659672,18031
18099,146.6781656,18047
18099,147.3441328,18013
18099,147.7203288,18005
18099,150.1353496,18105
18099,158.1182408,39017
18099,159.328187,17023
18099,162.0116422,18055
18099,162.6629491,18137
18099,164.4215877,18079
18099,164.985305,18029
18099,165.9027393,18153
18099,167.1542137,18071
18099,172.0988201,18093
18099,172.8788066,39061
18099,178.5811278,18115
18099,178.5900942,17033
18099,180.9809561,18077
18099,181.5597098,21015
18099,183.1840656,18101
18099,184.6835414,18155
18099,184.8280755,18143
18099,186.5977888,18027
18099,188.4380388,18175
18099,192.0660073,18083
18099,192.1961967,21077
18099,192.2692187,18117
18099,193.1776345,21223
18099,193.3017537,21041
18099,195.9485776,17101
18099,199.0397991,18019
18099,206.4424772,18037
18099,206.6401192,21185
18099,208.5948301,18125
18099,208.6322612,18043
18099,209.9357277,18025
18099,215.6361125,17185
18099,217.0314434,18061
18099,219.0588865,21111
18099,219.1418485,18051
18099,224.9124928,18123
18099,229.2597716,18173
18099,232.0110622,21163
18099,232.427414,18147
18099,238.8419847,18163
18099,242.1660352,21091
18099,243.1773417,18129
18099,245.2218336,21027
18099,245.6322593,17193
18099,251.2801955,21093
18099,252.070504,21059
18099,253.7456361,21101
18099,266.9440967,17059
18099,268.7633797,21225
18101,14.84967984,18027
18101,19.30025288,18093
18101,20.09434246,18117
18101,23.26099462,18037
18101,26.11991679,18055
18101,31.50788064,18125
18101,33.36341489,18083
18101,34.73795497,18025
18101,34.8462495,18105
18101,38.30320471,18175
18101,42.33294226,18119
18101,42.35173586,18153
18101,43.30382167,18071
18101,44.13931853,18123
18101,45.24158153,18013
18101,49.09467916,18173
18101,49.37020246,18147
18101,49.90800938,18051
18101,50.06042017,17101
18101,50.47447938,18021
18101,52.08291201,18061
18101,55.07781378,18043
18101,55.38259718,17033
18101,56.64986727,18143
18101,56.97075068,18109
18101,58.83051182,17185
18101,59.14240559,18167
18101,59.55587072,21091
18101,59.61771888,18005
18101,60.4961967,21163
18101,60.9938154,18019
18101,63.61684995,18163
18101,66.27790829,18079
18101,66.40221561,18133
18101,66.50106157,18081
18101,67.12083817,21027
18101,68.55888055,17023
18101,69.0322308,21059
18101,71.43942487,21111
18101,73.58206453,18077
18101,74.37994905,18129
18101,75.11395617,18063
18101,75.67223854,21101
18101,75.71393651,21185
18101,76.82232731,18121
18101,78.28111088,21223
18101,78.29572078,18145
18101,81.29657752,18031
18101,82.54825695,18097
18101,83.2966955,21093
18101,84.19162979,17045
18101,85.9104968,17193
18101,86.86864576,18165
18101,87.24971133,18137
18101,90.52088181,21041
18101,92.36538748,18107
18101,94.65374806,18011
18101,94.80900894,18059
18101,95.55623014,18139
18101,95.57919934,21225
18101,95.83303816,18155
18101,100.2389139,18115
18101,100.5257693,18045
18101,100.8844258,17059
18101,101.838339,18057
18101,102.9949085,18029
18101,104.6140969,21077
18101,105.0344118,18047
18101,108.0140188,18041
18101,111.9350144,18023
18101,112.9625052,21015
18101,113.0964342,18065
18101,113.6298269,17183
18101,116.2130743,18095
18101,116.4522466,18157
18101,117.795883,18159
18101,117.8579649,18171
18101,118.8599495,18161
18101,124.9561749,18177
18101,125.9716351,39061
18101,128.2015678,18067
18101,129.0565901,18035
18101,130.2543862,39017
18101,130.480804,18015
18101,134.2878254,18007
18101,135.6927544,39135
18101,139.1252362,18135
18101,139.1876455,18053
18101,141.3781463,18181
18101,143.5118107,18017
18101,145.2720151,18009
18101,148.4149648,18103
18101,151.4631457,17075
18101,152.5572352,39037
18101,153.1491576,18075
18101,157.1188432,18169
18101,159.1671272,18111
18101,160.6506576,18073
18101,161.7787278,18131
18101,162.5254628,18069
18101,163.7053135,18179
18101,164.5083891,18049
18101,171.2276966,39107
18101,172.340622,18001
18101,177.2998585,17091
18101,178.3025739,18149
18101,181.5426133,18183
18101,182.3501477,18085
18101,183.1840656,18099
18101,188.6568891,18003
18101,189.5041844,39161
18101,193.5543102,18089
18101,194.3013023,18127
18101,196.5030877,18091
18101,199.4747532,17197
18101,200.0986709,18113
18101,203.0444608,18141
18101,204.2328414,39125
18101,206.0866361,18039
18101,209.2101008,18033
18101,213.3364546,26021
18101,215.5305584,18087
18101,218.3638293,39039
18101,224.1164968,18151
18101,224.7727718,17031
18101,225.8416957,26027
18101,229.6740488,39171
18101,231.5392941,26149
18101,240.0883545,26023
18101,246.1463775,26059
18103,13.91537375,18169
18103,16.32392398,18017
18103,20.32463446,18067
18103,22.37145839,18049
18103,27.05884497,18053
18103,29.81617999,18069
18103,30.22387673,18015
18103,31.97231304,18159
18103,33.9354708,18085
18103,37.84040721,18183
18103,38.73126498,18131
18103,39.47789522,18023
18103,39.90541739,18099
18103,42.94172244,18181
18103,43.10510106,18009
18103,43.58634444,18179
18103,45.20150883,18095
18103,47.24613442,18149
18103,49.97075421,18057
18103,50.70962463,18035
18103,51.87061945,18157
18103,54.28009902,18113
18103,54.66058042,18011
18103,55.3180919,18003
18103,57.95922218,18039
18103,58.02421435,18001
18103,58.61508859,18073
18103,59.38346841,18075
18103,59.73265406,18141
18103,64.83257208,18091
18103,67.19681375,18059
18103,67.48774,18107
18103,67.49287259,18065
18103,67.56228744,18007
18103,68.12979774,18087
18103,68.56582465,18097
18103,68.93054067,18135
18103,69.57539923,18033
18103,72.14831809,18111
18103,73.60004649,18063
18103,73.81785786,18127
18103,75.68437122,18171
18103,75.82162079,39107
18103,76.47971663,39161
18103,77.10646998,18045
18103,79.0326237,26027
18103,79.22139382,26021
18103,80.22423318,39125
18103,80.93373936,18151
18103,83.18899739,26149
18103,83.29888502,18177
18103,84.422661,18089
18103,85.14249724,18139
18103,86.96696844,39037
18103,87.30105615,18145
18103,87.61009248,18133
18103,88.2650111,18081
18103,89.59269643,39039
18103,90.47717511,18041
18103,91.65581225,18109
18103,91.93961518,18121
18103,93.597689,39171
18103,93.65674434,17075
18103,94.0116349,26023
18103,97.25479175,17183
18103,98.02841838,18165
18103,98.12767837,17091
18103,98.98829277,18161
18103,102.7337936,39135
18103,104.7840907,26059
18103,105.3645805,18031
18103,107.4170014,18047
18103,108.5483124,18005
18103,108.9956802,18119
18103,109.6755418,18013
18103,110.8410724,18021
18103,110.9801387,17197
18103,113.5928786,17031
18103,114.2392125,18105
18103,116.9629316,18167
18103,117.3901147,17045
18103,120.7847253,39017
18103,122.7993639,18137
18103,124.7210036,18079
18103,125.559151,18029
18103,128.5774722,18071
18103,129.5634892,18055
18103,134.7657341,39061
18103,135.6205689,18093
18103,135.8144754,17023
18103,137.1570809,18153
18103,138.9553149,18115
18103,141.1390709,18077
18103,142.4173493,21015
18103,144.9045264,18155
18103,145.4751331,18143
18103,148.4149648,18101
18103,150.1237202,18175
18103,152.2694567,17033
18103,152.5750215,21077
18103,153.3141479,21223
18103,153.413548,21041
18103,153.6188711,18027
18103,155.5776374,18117
18103,159.671055,18019
18103,161.4962987,18083
18103,166.9106654,21185
18103,167.8050036,17101
18103,169.7677014,18043
18103,171.5692181,18037
18103,172.8858879,18025
18103,175.8667027,18125
18103,178.7339218,18061
18103,179.6784747,21111
18103,187.0186547,17185
18103,188.3614936,18051
18103,188.5381941,18123
18103,194.0150937,21163
18103,196.0952007,18173
18103,197.7582664,18147
18103,206.3235258,21091
18103,207.244094,18163
18103,207.9591442,21027
18103,212.6475556,21093
18103,213.2143738,18129
18103,217.40439,21059
18103,217.7048689,17193
18103,221.5391888,21101
18103,238.1573648,17059
18103,238.1915925,21225
18105,15.36509388,18013
18105,20.05357981,18119
18105,22.25634641,18093
18105,22.6074573,18109
18105,26.97551432,18055
18105,31.00549952,18071
18105,32.5809944,18081
18105,33.63466149,18005
